"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"OF","Odubel Herrera",3500,"NYM@Phi 07:05PM ET",7.357,"Phi"
"1B/OF","Mark Canha",3500,"Oak@NYY 07:05PM ET",3.500,"Oak"
"3B","Nick Castellanos",3500,"Det@KC 07:15PM ET",8.636,"Det"
"OF","Christian Yelich",3500,"Was@Mia 07:10PM ET",9.818,"Mia"
"3B","Travis Shaw",3500,"TB@Bos 07:10PM ET",8.250,"Bos"
"SS","Brad Miller",3500,"TB@Bos 07:10PM ET",3.364,"TB"
"3B/SS","Jung Ho Kang",3500,"Pit@SD 10:10PM ET",0,"Pit"
"OF","Josh Hamilton",3400,"Hou@Tex 08:05PM ET",0,"Tex"
"2B","Howie Kendrick",3400,"LAD@Atl 07:10PM ET",3.333,"LAD"
"1B","Adam Lind",3400,"Sea@Cle 06:10PM ET",2.100,"Sea"
"2B","Neil Walker",3400,"NYM@Phi 07:05PM ET",7.583,"NYM"
"3B","Yunel Escobar",3400,"LAA@CWS 08:10PM ET",8.308,"LAA"
"OF","Austin Jackson",3400,"LAA@CWS 08:10PM ET",3.538,"CWS"
"3B","Justin Turner",3400,"LAD@Atl 07:10PM ET",6.333,"LAD"
"OF","Tommy Pham",3400,"ChC@StL 08:15PM ET",0.000,"StL"
"OF","Domonic Brown",3400,"Tor@Bal 07:05PM ET",0,"Tor"
"C","Jonathan Lucroy",3400,"Mil@Min 01:10PM ET",5.167,"Mil"
"OF","Ben Revere",3400,"Was@Mia 07:10PM ET",0.000,"Was"
"2B","Logan Forsythe",3400,"TB@Bos 07:10PM ET",6.273,"TB"
"2B","Kolten Wong",3400,"ChC@StL 08:15PM ET",4.182,"StL"
"2B","Starlin Castro",3400,"Oak@NYY 07:05PM ET",9.273,"NYY"
"2B","Jean Segura",3400,"Ari@SF 10:15PM ET",10.923,"Ari"
"2B","Jonathan Schoop",3400,"Tor@Bal 07:05PM ET",8.182,"Bal"
"OF","Eddie Rosario",3400,"Mil@Min 01:10PM ET",3.417,"Min"
"2B","Cory Spangenberg",3400,"Pit@SD 10:10PM ET",6.538,"SD"
"OF","Mallex Smith",3400,"LAD@Atl 07:10PM ET",5.000,"Atl"
"SS","Corey Seager",3400,"LAD@Atl 07:10PM ET",7.000,"LAD"
"OF","Rusney Castillo",3400,"TB@Bos 07:10PM ET",10.000,"Bos"
"2B/SS","Aledmys Diaz",3400,"ChC@StL 08:15PM ET",10.455,"StL"
"3B","Juan Uribe",3300,"Sea@Cle 06:10PM ET",3.222,"Cle"
"1B","Víctor Martínez",3300,"Det@KC 07:15PM ET",6.727,"Det"
"2B","Brandon Phillips",3300,"Col@Cin 07:10PM ET",7.000,"Cin"
"OF","Ryan Raburn",3300,"Col@Cin 07:10PM ET",4.100,"Col"
"SS","Jhonny Peralta",3300,"ChC@StL 08:15PM ET",0,"StL"
"C","Jarrod Saltalamacchia",3300,"Det@KC 07:15PM ET",12.429,"Det"
"OF","Melky Cabrera",3300,"LAA@CWS 08:10PM ET",4.923,"CWS"
"1B","Mark Reynolds",3300,"Col@Cin 07:10PM ET",4.700,"Col"
"1B","Chris Carter",3300,"Mil@Min 01:10PM ET",8.250,"Mil"
"C","Nick Hundley",3300,"Col@Cin 07:10PM ET",6.571,"Col"
"OF","Cameron Maybin",3300,"Det@KC 07:15PM ET",0,"Det"
"C","Hank Conger",3300,"TB@Bos 07:10PM ET",1.375,"TB"
"OF","David Peralta",3300,"Ari@SF 10:15PM ET",7.786,"Ari"
"OF","Ezequiel Carrera",3300,"Tor@Bal 07:05PM ET",1.600,"Tor"
"1B","Pedro Álvarez",3300,"Tor@Bal 07:05PM ET",4.250,"Bal"
"1B/OF","Hyun Soo Kim",3300,"Tor@Bal 07:05PM ET",5.000,"Bal"
"3B","Jake Lamb",3300,"Ari@SF 10:15PM ET",8.538,"Ari"
"OF","Joc Pederson",3300,"LAD@Atl 07:10PM ET",7.167,"LAD"
"2B","Joe Panik",3300,"Ari@SF 10:15PM ET",8.500,"SF"
"3B","Matt Duffy",3300,"Ari@SF 10:15PM ET",5.214,"SF"
"3B","Adonis Garcia",3300,"LAD@Atl 07:10PM ET",6.083,"Atl"
"SS","Addison Russell",3300,"ChC@StL 08:15PM ET",6.750,"ChC"
"1B/OF","Brandon Moss",3200,"ChC@StL 08:15PM ET",7.769,"StL"
"OF","Denard Span",3200,"Ari@SF 10:15PM ET",8.538,"SF"
"1B/OF","Matt Holliday",3200,"ChC@StL 08:15PM ET",7.231,"StL"
"1B","John Jaso",3200,"Pit@SD 10:10PM ET",7.833,"Pit"
"1B","Billy Butler",3200,"Oak@NYY 07:05PM ET",2.143,"Oak"
"OF","Nori Aoki",3200,"Sea@Cle 06:10PM ET",4.750,"Sea"
"3B","David Freese",3200,"Pit@SD 10:10PM ET",5.923,"Pit"
"3B","Danny Valencia",3200,"Oak@NYY 07:05PM ET",4.833,"Oak"
"OF","Khris Davis",3200,"Oak@NYY 07:05PM ET",2.727,"Oak"
"C","Wilson Ramos",3200,"Was@Mia 07:10PM ET",7.100,"Was"
"OF","Brandon Guyer",3200,"TB@Bos 07:10PM ET",6.143,"TB"
"SS","Zack Cozart",3200,"Col@Cin 07:10PM ET",8.556,"Cin"
"C","Derek Norris",3200,"Pit@SD 10:10PM ET",3.636,"SD"
"SS","Freddy Galvis",3200,"NYM@Phi 07:05PM ET",4.929,"Phi"
"OF","Kirk Nieuwenhuis",3200,"Mil@Min 01:10PM ET",3.900,"Mil"
"OF","Keon Broxton",3200,"Mil@Min 01:10PM ET",3.000,"Mil"
"2B/OF","Dustin Ackley",3200,"Oak@NYY 07:05PM ET",0.667,"NYY"
"OF","Randal Grichuk",3200,"ChC@StL 08:15PM ET",7.667,"StL"
"OF","Michael A. Taylor",3200,"Was@Mia 07:10PM ET",5.364,"Was"
"3B","Tyler Saladino",3200,"LAA@CWS 08:10PM ET",2.500,"CWS"
"SS","Jonathan Villar",3200,"Mil@Min 01:10PM ET",6.455,"Mil"
"C","Curt Casali",3200,"TB@Bos 07:10PM ET",1.875,"TB"
"3B/OF","Cody Asche",3200,"NYM@Phi 07:05PM ET",0,"Phi"
"SS","Marcus Semien",3200,"Oak@NYY 07:05PM ET",7.000,"Oak"
"OF","Max Kepler",3200,"Mil@Min 01:10PM ET",0.800,"Min"
"SS","Ketel Marte",3200,"Sea@Cle 06:10PM ET",3.909,"Sea"
"OF","Nomar Mazara",3200,"Hou@Tex 08:05PM ET",9.857,"Tex"
"2B","Chase Utley",3100,"LAD@Atl 07:10PM ET",6.636,"LAD"
"C","Robinson Chirinos",3100,"Hou@Tex 08:05PM ET",6.200,"Tex"
"SS","Asdrubal Cabrera",3100,"NYM@Phi 07:05PM ET",5.583,"NYM"
"C","Josh Thole",3100,"Tor@Bal 07:05PM ET",3.500,"Tor"
"3B/SS","Eduardo Núñez",3100,"Mil@Min 01:10PM ET",8.667,"Min"
"C","Matt Wieters",3100,"Tor@Bal 07:05PM ET",5.875,"Bal"
"C","Stephen Vogt",3100,"Oak@NYY 07:05PM ET",6.083,"Oak"
"C","Travis d'Arnaud",3100,"NYM@Phi 07:05PM ET",2.875,"NYM"
"OF","Matt Szczur",3100,"ChC@StL 08:15PM ET",5.182,"ChC"
"2B/SS","Tim Beckham",3100,"TB@Bos 07:10PM ET",5.667,"TB"
"1B","Yonder Alonso",3100,"Oak@NYY 07:05PM ET",1.923,"Oak"
"1B","Ike Davis",3100,"Hou@Tex 08:05PM ET",0,"Tex"
"2B","Johnny Giavotella",3100,"LAA@CWS 08:10PM ET",2.000,"LAA"
"1B/OF","Jerry Sands",3100,"LAA@CWS 08:10PM ET",3.800,"CWS"
"SS","Didi Gregorius",3100,"Oak@NYY 07:05PM ET",5.200,"NYY"
"OF","Jake Marisnick",3100,"Hou@Tex 08:05PM ET",0.778,"Hou"
"OF","Tyler Naquin",3100,"Sea@Cle 06:10PM ET",2.375,"Cle"
"OF","Ender Inciarte",3100,"LAD@Atl 07:10PM ET",3.333,"Atl"
"OF","Rafael Ortega",3100,"LAA@CWS 08:10PM ET",5.000,"LAA"
"SS","Andrelton Simmons",3100,"LAA@CWS 08:10PM ET",4.615,"LAA"
"OF","Mason Williams",3100,"Oak@NYY 07:05PM ET",0,"NYY"
"1B","C.J. Cron",3100,"LAA@CWS 08:10PM ET",3.154,"LAA"
"3B/OF","José Ramírez",3100,"Sea@Cle 06:10PM ET",7.000,"Cle"
"OF","Joey Rickard",3100,"Tor@Bal 07:05PM ET",7.000,"Bal"
"OF","Michael Conforto",3100,"NYM@Phi 07:05PM ET",7.545,"NYM"
"C/OF","Kyle Schwarber",3100,"ChC@StL 08:15PM ET",1.000,"ChC"
"C","Miguel Montero",3000,"ChC@StL 08:15PM ET",8.667,"ChC"
"OF","Chris Young",3000,"TB@Bos 07:10PM ET",1.714,"Bos"
"OF","Andre Ethier",3000,"LAD@Atl 07:10PM ET",0,"LAD"
"OF","Justin Ruggiano",3000,"Hou@Tex 08:05PM ET",7.000,"Tex"
"OF","Peter Bourjos",3000,"NYM@Phi 07:05PM ET",3.308,"Phi"
"OF","Chris Coghlan",3000,"Oak@NYY 07:05PM ET",3.600,"Oak"
"OF","Cedric Hunter",3000,"NYM@Phi 07:05PM ET",2.154,"Phi"
"C","Roberto Pérez",3000,"Sea@Cle 06:10PM ET",4.000,"Cle"
"C","Yasmani Grandal",3000,"LAD@Atl 07:10PM ET",7.000,"LAD"
"OF","Jabari Blash",3000,"Pit@SD 10:10PM ET",1.455,"SD"
"SS","Brandon Crawford",3000,"Ari@SF 10:15PM ET",6.538,"SF"
"1B/C","Álex Ávila",3000,"LAA@CWS 08:10PM ET",1.857,"CWS"
"OF","J.B. Shuck",3000,"LAA@CWS 08:10PM ET",0.500,"CWS"
"1B/OF","Ben Paulsen",3000,"Col@Cin 07:10PM ET",5.364,"Col"
"C","Yan Gomes",3000,"Sea@Cle 06:10PM ET",5.889,"Cle"
"OF","Matt den Dekker",3000,"Was@Mia 07:10PM ET",1.375,"Was"
"OF","Rymer Liriano",3000,"Mil@Min 01:10PM ET",0,"Mil"
"OF","Marcell Ozuna",3000,"Was@Mia 07:10PM ET",5.273,"Mia"
"2B","César Hernández",3000,"NYM@Phi 07:05PM ET",5.000,"Phi"
"OF","Domingo Santana",3000,"Mil@Min 01:10PM ET",7.000,"Mil"
"1B/OF","Ji-Man Choi",3000,"LAA@CWS 08:10PM ET",0.667,"LAA"
"3B/SS","Javier Báez",3000,"ChC@StL 08:15PM ET",5.333,"ChC"
"2B","Kelby Tomlinson",3000,"Ari@SF 10:15PM ET",1.333,"SF"
"2B/SS","Trea Turner",3000,"Was@Mia 07:10PM ET",0,"Was"
"3B","Héctor Olivera",3000,"LAD@Atl 07:10PM ET",4.000,"Atl"
"OF","Carl Crawford",2900,"LAD@Atl 07:10PM ET",3.800,"LAD"
"2B","Omar Infante",2900,"Det@KC 07:15PM ET",6.000,"KC"
"C","Dioner Navarro",2900,"LAA@CWS 08:10PM ET",1.000,"CWS"
"OF","Franklin Gutiérrez",2900,"Sea@Cle 06:10PM ET",2.600,"Sea"
"SS","Erick Aybar",2900,"LAD@Atl 07:10PM ET",3.182,"Atl"
"OF","Alejandro De Aza",2900,"NYM@Phi 07:05PM ET",2.636,"NYM"
"C","Carlos Corporán",2900,"Oak@NYY 07:05PM ET",0,"NYY"
"1B/OF","Seán Rodríguez",2900,"Pit@SD 10:10PM ET",4.222,"Pit"
"3B","Martín Prado",2900,"Was@Mia 07:10PM ET",7.000,"Mia"
"OF","Seth Smith",2900,"Sea@Cle 06:10PM ET",5.273,"Sea"
"3B","Luis Valbuena",2900,"Hou@Tex 08:05PM ET",3.750,"Hou"
"OF","Paulo Orlando",2900,"Det@KC 07:15PM ET",3.429,"KC"
"2B","Jimmy Paredes",2900,"Tor@Bal 07:05PM ET",0,"Bal"
"C","Devin Mesoraco",2900,"Col@Cin 07:10PM ET",2.600,"Cin"
"1B/OF","Clint Robinson",2900,"Was@Mia 07:10PM ET",1.571,"Was"
"2B/SS","Daniel Descalso",2900,"Col@Cin 07:10PM ET",0,"Col"
"3B","Eric Campbell",2900,"NYM@Phi 07:05PM ET",0.000,"NYM"
"C","Josh Phegley",2900,"Oak@NYY 07:05PM ET",5.200,"Oak"
"2B/SS","Chris Owings",2900,"Ari@SF 10:15PM ET",3.417,"Ari"
"C","John Ryan Murphy",2900,"Mil@Min 01:10PM ET",1.400,"Min"
"2B","Ryan Goins",2900,"Tor@Bal 07:05PM ET",3.692,"Tor"
"2B/OF","Kiké Hernández",2900,"LAD@Atl 07:10PM ET",7.167,"LAD"
"1B","Matt Adams",2900,"ChC@StL 08:15PM ET",2.385,"StL"
"OF","Eury Pérez",2900,"Hou@Tex 08:05PM ET",0,"Hou"
"OF","Yorman Rodríguez",2900,"Col@Cin 07:10PM ET",0,"Cin"
"OF","Jackie Bradley Jr.",2900,"TB@Bos 07:10PM ET",5.364,"Bos"
"OF","Adam Duvall",2900,"Col@Cin 07:10PM ET",4.800,"Cin"
"OF","Michael Reed",2900,"Mil@Min 01:10PM ET",0,"Mil"
"C","Trevor Brown",2900,"Ari@SF 10:15PM ET",12.400,"SF"
"OF","Yasmany Tomás",2900,"Ari@SF 10:15PM ET",8.545,"Ari"
"3B/OF","Alex Guerrero",2900,"LAD@Atl 07:10PM ET",0,"LAD"
"OF","Coco Crisp",2800,"Oak@NYY 07:05PM ET",5.727,"Oak"
"2B/OF","Kelly Johnson",2800,"LAD@Atl 07:10PM ET",2.727,"Atl"
"1B","Michael Morse",2800,"Pit@SD 10:10PM ET",0.000,"Pit"
"SS","J.J. Hardy",2800,"Tor@Bal 07:05PM ET",8.400,"Bal"
"OF","Gregor Blanco",2800,"Ari@SF 10:15PM ET",1.111,"SF"
"2B/3B","Andrés Blanco",2800,"NYM@Phi 07:05PM ET",3.750,"Phi"
"C","Ryan Hanigan",2800,"TB@Bos 07:10PM ET",2.333,"Bos"
"OF","Sam Fuld",2800,"Oak@NYY 07:05PM ET",0,"Oak"
"OF","Nolan Reimold",2800,"Tor@Bal 07:05PM ET",8.500,"Bal"
"2B","Jed Lowrie",2800,"Oak@NYY 07:05PM ET",4.462,"Oak"
"1B/OF","Scott Van Slyke",2800,"LAD@Atl 07:10PM ET",2.750,"LAD"
"3B/OF","Lonnie Chisenhall",2800,"Sea@Cle 06:10PM ET",0,"Cle"
"3B/SS","Marwin González",2800,"Hou@Tex 08:05PM ET",2.000,"Hou"
"3B/OF","Derek Dietrich",2800,"Was@Mia 07:10PM ET",3.250,"Mia"
"2B/SS","Christian Colón",2800,"Det@KC 07:15PM ET",2.000,"KC"
"OF","Bryce Brentz",2800,"TB@Bos 07:10PM ET",0,"Bos"
"SS","Alexei Ramírez",2800,"Pit@SD 10:10PM ET",4.231,"SD"
"1B/OF","Daniel Nava",2800,"LAA@CWS 08:10PM ET",2.750,"LAA"
"2B","Ryan Flaherty",2800,"Tor@Bal 07:05PM ET",3.333,"Bal"
"SS","Jordy Mercer",2800,"Pit@SD 10:10PM ET",5.385,"Pit"
"SS","Danny Espinosa",2800,"Was@Mia 07:10PM ET",3.667,"Was"
"C","Christian Vázquez",2800,"TB@Bos 07:10PM ET",5.000,"Bos"
"2B/SS","Wilmer Flores",2800,"NYM@Phi 07:05PM ET",1.286,"NYM"
"SS","Eduardo Escobar",2800,"Mil@Min 01:10PM ET",4.833,"Min"
"C","Dustin Garneau",2800,"Col@Cin 07:10PM ET",5.000,"Col"
"OF","Ramón Flores",2800,"Mil@Min 01:10PM ET",1.500,"Mil"
"2B/SS","Jedd Gyorko",2800,"ChC@StL 08:15PM ET",5.222,"StL"
"C","Justin O'Conner",2800,"TB@Bos 07:10PM ET",0,"TB"
"OF","Sócrates Brito",2800,"Ari@SF 10:15PM ET",4.800,"Ari"
"OF","Preston Tucker",2800,"Hou@Tex 08:05PM ET",5.900,"Hou"
"C","Austin Barnes",2800,"LAD@Atl 07:10PM ET",2.333,"LAD"
"OF","Tyler Collins",2800,"Det@KC 07:15PM ET",2.500,"Det"
"OF","Mac Williamson",2800,"Ari@SF 10:15PM ET",0.000,"SF"
"C","Carlos Ruiz",2700,"NYM@Phi 07:05PM ET",7.667,"Phi"
"OF","David Murphy",2700,"TB@Bos 07:10PM ET",0,"Bos"
"3B","Aaron Hill",2700,"Mil@Min 01:10PM ET",2.538,"Mil"
"3B/OF","Iván De Jesús Jr.",2700,"Col@Cin 07:10PM ET",2.143,"Cin"
"OF","Antoan Richardson",2700,"Pit@SD 10:10PM ET",0,"Pit"
"C","Tyler Flowers",2700,"LAD@Atl 07:10PM ET",4.750,"Atl"
"OF","Jon Jay",2700,"Pit@SD 10:10PM ET",6.167,"SD"
"C","Welington Castillo",2700,"Ari@SF 10:15PM ET",6.300,"Ari"
"2B","Darwin Barney",2700,"Tor@Bal 07:05PM ET",5.167,"Tor"
"1B/3B","Yangervis Solarte",2700,"Pit@SD 10:10PM ET",7.600,"SD"
"C","Caleb Joseph",2700,"Tor@Bal 07:05PM ET",3.750,"Bal"
"OF","Trayce Thompson",2700,"LAD@Atl 07:10PM ET",3.417,"LAD"
"1B","Justin Bour",2700,"Was@Mia 07:10PM ET",6.800,"Mia"
"SS","José Iglesias",2700,"Det@KC 07:15PM ET",6.000,"Det"
"C","Cameron Rupp",2700,"NYM@Phi 07:05PM ET",5.375,"Phi"
"2B/3B","Ronald Torreyes",2700,"Oak@NYY 07:05PM ET",8.750,"NYY"
"SS","Marco Hernández",2700,"TB@Bos 07:10PM ET",12.000,"Bos"
"OF","Scott Schebler",2700,"Col@Cin 07:10PM ET",3.917,"Cin"
"2B/SS","Daniel Castro",2700,"LAD@Atl 07:10PM ET",2.500,"Atl"
"OF","Travis Jankowski",2700,"Pit@SD 10:10PM ET",2.111,"SD"
"C","Blake Swihart",2700,"TB@Bos 07:10PM ET",4.833,"Bos"
"2B/OF","Jace Peterson",2700,"LAD@Atl 07:10PM ET",3.273,"Atl"
"2B/3B","Tommy La Stella",2700,"ChC@StL 08:15PM ET",3.333,"ChC"
"C","A.J. Pierzynski",2600,"LAD@Atl 07:10PM ET",4.667,"Atl"
"C","Geovany Soto",2600,"LAA@CWS 08:10PM ET",7.167,"LAA"
"3B","Pablo Sandoval",2600,"TB@Bos 07:10PM ET",0.667,"Bos"
"2B","Stephen Drew",2600,"Was@Mia 07:10PM ET",3.714,"Was"
"2B/SS","Cliff Pennington",2600,"LAA@CWS 08:10PM ET",3.500,"LAA"
"OF","Matt Joyce",2600,"Pit@SD 10:10PM ET",4.417,"Pit"
"1B","Dae-Ho Lee",2600,"Sea@Cle 06:10PM ET",4.222,"Sea"
"OF","Chris Heisey",2600,"Was@Mia 07:10PM ET",4.333,"Was"
"1B","Austin Romine",2600,"Oak@NYY 07:05PM ET",2.000,"NYY"
"C","Kyle Skipworth",2600,"Col@Cin 07:10PM ET",0,"Cin"
"1B","Brett Wallace",2600,"Pit@SD 10:10PM ET",1.000,"SD"
"C","Chris Herrmann",2600,"Ari@SF 10:15PM ET",1.167,"Ari"
"1B/OF","Darin Ruf",2600,"NYM@Phi 07:05PM ET",1.200,"Phi"
"OF","Tyler Holt",2600,"Col@Cin 07:10PM ET",1.000,"Cin"
"2B","Ryan Brett",2600,"TB@Bos 07:10PM ET",0,"TB"
"C","J.T. Realmuto",2600,"Was@Mia 07:10PM ET",5.000,"Mia"
"2B","Hanser Alberto",2600,"Hou@Tex 08:05PM ET",0.750,"Tex"
"C","Chris Iannetta",2500,"Sea@Cle 06:10PM ET",6.600,"Sea"
"C","Kurt Suzuki",2500,"Mil@Min 01:10PM ET",4.125,"Min"
"1B/OF","Kyle Blanks",2500,"Ari@SF 10:15PM ET",0,"SF"
"OF","Jordan Schafer",2500,"LAD@Atl 07:10PM ET",0,"LAD"
"OF","Brandon Barnes",2500,"Col@Cin 07:10PM ET",1.800,"Col"
"2B/SS","Emmanuel Burriss",2500,"NYM@Phi 07:05PM ET",1.900,"Phi"
"OF","Craig Gentry",2500,"LAA@CWS 08:10PM ET",2.800,"LAA"
"3B/SS","Rubén Tejada",2500,"ChC@StL 08:15PM ET",0,"StL"
"3B","Gordon Beckham",2500,"LAD@Atl 07:10PM ET",4.300,"Atl"
"C","Jason Castro",2500,"Hou@Tex 08:05PM ET",3.636,"Hou"
"OF","Leonys Martín",2500,"Sea@Cle 06:10PM ET",6.333,"Sea"
"2B/3B","Phil Gosselin",2500,"Ari@SF 10:15PM ET",3.333,"Ari"
"2B/SS","Greg García",2500,"ChC@StL 08:15PM ET",6.625,"StL"
"C","A.J. Ellis",2400,"LAD@Atl 07:10PM ET",5.250,"LAD"
"C","José Lobatón",2400,"Was@Mia 07:10PM ET",2.500,"Was"
"C","Chris Giménez",2400,"Hou@Tex 08:05PM ET",0,"Tex"
"C","Steve Clevenger",2400,"Sea@Cle 06:10PM ET",1.667,"Sea"
"OF","Juan Lagares",2400,"NYM@Phi 07:05PM ET",1.375,"NYM"
"2B","Eric Sogard",2400,"Oak@NYY 07:05PM ET",0,"Oak"
"3B/SS","Andrew Romine",2400,"Det@KC 07:15PM ET",1.000,"Det"
"OF","Collin Cowgill",2400,"Sea@Cle 06:10PM ET",0.625,"Cle"
"OF","Abraham Almonte",2400,"Sea@Cle 06:10PM ET",0,"Cle"
"C","Carlos Pérez",2400,"LAA@CWS 08:10PM ET",2.900,"LAA"
"SS","Danny Santana",2400,"Mil@Min 01:10PM ET",2.750,"Min"
"C","Elías Díaz",2400,"Pit@SD 10:10PM ET",0,"Pit"
"SS","Adeiny Hechavarria",2400,"Was@Mia 07:10PM ET",6.273,"Mia"
"OF","Juan Pérez",2400,"ChC@StL 08:15PM ET",0,"ChC"
"C","James McCann",2400,"Det@KC 07:15PM ET",2.500,"Det"
"OF","Ryan Rua",2400,"Hou@Tex 08:05PM ET",4.333,"Tex"
"C","Kevin Plawecki",2400,"NYM@Phi 07:05PM ET",3.400,"NYM"
"C","Chris Stewart",2300,"Pit@SD 10:10PM ET",7.333,"Pit"
"OF","Jeff Francoeur",2300,"LAD@Atl 07:10PM ET",0.875,"Atl"
"3B/OF","Mike Avilés",2300,"Det@KC 07:15PM ET",2.333,"Det"
"C","Drew Butera",2300,"Det@KC 07:15PM ET",2.500,"KC"
"OF","Drew Stubbs",2300,"LAD@Atl 07:10PM ET",5.500,"Atl"
"SS","Alexi Amarista",2300,"Pit@SD 10:10PM ET",6.143,"SD"
"C","Max Stassi",2300,"Hou@Tex 08:05PM ET",0,"Hou"
"SS","Nick Ahmed",2300,"Ari@SF 10:15PM ET",6.786,"Ari"
"C","David Ross",2200,"ChC@StL 08:15PM ET",5.400,"ChC"
"C","Brayan Peña",2200,"ChC@StL 08:15PM ET",0,"StL"
"C","Jordan Pacheco",2200,"Col@Cin 07:10PM ET",2.857,"Cin"
"3B/SS","Miguel Rojas",2200,"Was@Mia 07:10PM ET",1.833,"Mia"
"2B/SS","Ehire Adrianza",2200,"Ari@SF 10:15PM ET",3.500,"SF"
"C","Luke Maile",2200,"TB@Bos 07:10PM ET",0,"TB"
"2B/SS","Cristhian Adames",2200,"Col@Cin 07:10PM ET",1.000,"Col"
"C","Martín Maldonado",2100,"Mil@Min 01:10PM ET",1.000,"Mil"
"2B/SS","Yadiel Rivera",2100,"Mil@Min 01:10PM ET",3.667,"Mil"
"2B/3B","Brandon Drury",2100,"Ari@SF 10:15PM ET",4.636,"Ari"
"2B/SS","Rafael Furcal",2000,"Was@Mia 07:10PM ET",0,"Mia"
"OF","Ichiro Suzuki",2000,"Was@Mia 07:10PM ET",3.571,"Mia"
"1B/OF","Michael Cuddyer",2000,"NYM@Phi 07:05PM ET",0,"NYM"
"2B","Marco Scutaro",2000,"Ari@SF 10:15PM ET",0,"SF"
"1B","Jeff Baker",2000,"Was@Mia 07:10PM ET",0,"Mia"
"C","Gerald Laird",2000,"Ari@SF 10:15PM ET",0,"Ari"
"1B/OF","Corey Hart",2000,"Pit@SD 10:10PM ET",0,"Pit"
"OF","Nate McLouth",2000,"Was@Mia 07:10PM ET",0,"Was"
"C","Jeff Mathis",2000,"Was@Mia 07:10PM ET",7.000,"Mia"
"3B","Don Kelly",2000,"Was@Mia 07:10PM ET",0,"Mia"
"1B/C","Erik Kratz",2000,"Hou@Tex 08:05PM ET",0.000,"Hou"
"C","Bobby Wilson",2000,"Det@KC 07:15PM ET",2.000,"Det"
"2B/3B","Maicer Izturis",2000,"Tor@Bal 07:05PM ET",0,"Tor"
"OF","Rickie Weeks Jr.",2000,"Ari@SF 10:15PM ET",2.333,"Ari"
"1B/2B","Adam Rosales",2000,"Pit@SD 10:10PM ET",3.167,"SD"
"2B/SS","Justin Sellers",2000,"Pit@SD 10:10PM ET",0,"SD"
"1B/3B","Chris Johnson",2000,"Was@Mia 07:10PM ET",2.375,"Mia"
"OF/SS","Kristopher Negron",2000,"ChC@StL 08:15PM ET",0,"ChC"
"3B","Cole Figueroa",2000,"Pit@SD 10:10PM ET",0.000,"Pit"
"C","John Hester",2000,"LAA@CWS 08:10PM ET",0,"LAA"
"OF","Gorkys Hernández",2000,"Ari@SF 10:15PM ET",0,"SF"
"2B/3B","Elián Herrera",2000,"LAD@Atl 07:10PM ET",0,"LAD"
"3B","Josh Vitters",2000,"ChC@StL 08:15PM ET",0,"ChC"
"2B/SS","Charlie Culberson",2000,"LAD@Atl 07:10PM ET",3.714,"LAD"
"C","Jesús Sucre",2000,"Sea@Cle 06:10PM ET",0,"Sea"
"1B","Josh Satin",2000,"Pit@SD 10:10PM ET",0,"SD"
"C","Tim Federowicz",2000,"ChC@StL 08:15PM ET",0,"ChC"
"OF","César Puello",2000,"Oak@NYY 07:05PM ET",0,"NYY"
"1B/OF","Donald Lutz",2000,"Col@Cin 07:10PM ET",0,"Cin"
"C","Tucker Barnhart",2000,"Col@Cin 07:10PM ET",5.000,"Cin"
"C","Héctor Sánchez",2000,"LAA@CWS 08:10PM ET",0,"CWS"
"C","Christian Bethancourt",2000,"Pit@SD 10:10PM ET",3.000,"SD"
"2B/SS","Wilfredo Tovar",2000,"Mil@Min 01:10PM ET",0,"Min"
"2B/3B","Christian Villanueva",2000,"ChC@StL 08:15PM ET",0,"ChC"
"2B","Josh Rutledge",2000,"TB@Bos 07:10PM ET",7.000,"Bos"
"C","Bryan Holaday",2000,"Hou@Tex 08:05PM ET",4.833,"Tex"
"2B","Colin Walsh",2000,"Mil@Min 01:10PM ET",0.727,"Mil"
"C","Cody Stanley",2000,"ChC@StL 08:15PM ET",0,"StL"
"2B","Taylor Lindsey",2000,"Pit@SD 10:10PM ET",0,"SD"
"C","Brett Nicholas",2000,"Hou@Tex 08:05PM ET",6.333,"Tex"
"2B/SS","Luis Sardiñas",2000,"Sea@Cle 06:10PM ET",6.400,"Sea"
"1B","Greg Bird",2000,"Oak@NYY 07:05PM ET",0,"NYY"
"OF","Terrance Gore",2000,"Det@KC 07:15PM ET",3.500,"KC"
